Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,3308
Base Time Seconds,1624797110
Base Time Fractional,.069811860
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,2.719580152188e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877949737,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.069811860
2,2.603530447232e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900750842,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.152500460
3,2.487493475201e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002912147902,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.235179800
4,2.60353408521e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002957745455,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.317864620
5,2.603552275104e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877945080,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.400546860
6,2.603543180157e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002889346797,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.483229360
7,2.487493475201e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877949737,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.565910580
8,2.603546818136e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002832349855,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.648587300
9,2.719585609157e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900747349,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.731257140
10,2.02333649213e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002820945811,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.813933820
11,2.835633495124e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900745021,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.896610320
12,2.371461960138e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002866544528,Volt DC,1,F,2W,F,F,06/27/2021,12:31:50,.979293440
13,2.255404979223e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002912146738,Volt DC,1,F,2W,F,F,06/27/2021,12:31:51,.061966860
14,2.835649866029e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877940424,Volt DC,1,F,2W,F,F,06/27/2021,12:31:51,.144646960
15,2.371460141148e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002866545692,Volt DC,1,F,2W,F,F,06/27/2021,12:31:51,.227312960
16,2.603539542179e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002832352184,Volt DC,1,F,2W,F,F,06/27/2021,12:31:51,.309984160
