Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,3141
Base Time Seconds,1624440824
Base Time Fractional,.400583520
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-5.868219886906e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001145419665,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.400583520
2,5.620318916044e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001134016784,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.483305880
3,5.620318916044e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001134016784,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.566009540
4,5.620320735034e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099817455,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.648722300
5,5.504276487045e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001168212621,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.731443940
6,5.04010131408e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001134012127,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.814145340
7,5.272184353089e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001122615067,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.896857920
8,5.040084943175e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001156815561,Volt DC,1,F,2W,F,F,06/23/2021,09:33:44,.979565520
9,5.504280125024e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001122613903,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.062269860
10,5.736364983022e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001145415008,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.144970840
11,5.620320735034e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001168212621,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.227671360
12,5.156138286111e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001122615067,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.310395640
13,5.620318916044e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001111218007,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.393085620
14,5.388239515014e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001134010963,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.475797420
15,5.620322554023e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001134014456,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.558503020
16,5.388226782088e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001191013725,Volt DC,1,F,2W,F,F,06/23/2021,09:33:45,.641212120
17,0.005712212994695,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999418258667,Volt DC,1,T,2W,F,F,06/23/2021,09:33:45,.852123280
18,0.005637597292662,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999432563782,Volt DC,1,T,2W,F,F,06/23/2021,09:33:45,.934856200
19,0.006681183353066,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999690055847,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.017552920
20,0.07512487471104,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999284744263,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.100257480
21,0.08444448560476,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999351501465,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.182982100
22,0.08433087915182,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999294281006,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.265701860
23,0.08425882458687,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999251365662,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.348391200
24,0.08418965339661,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999303817749,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.431097020
25,0.08413106948137,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999270439148,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.513809520
26,0.08408775925636,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999246597290,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.596522920
27,0.08406747877598,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999284744263,Volt DC,1,T,2W,F,F,06/23/2021,09:33:46,.679238840
