Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,3067
Base Time Seconds,1624441680
Base Time Fractional,.378214700
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-1.814405550249e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099649817,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.378214700
2,4.576349965646e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001088252757,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.460939760
3,4.924475433654e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001133851474,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.543642680
4,4.924473614665e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001133852638,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.626338840
5,4.808442099602e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001076851040,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.709033640
6,4.692405127571e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001054051099,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.791728620
7,4.924479071633e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001133850310,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.874423560
8,5.040521500632e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001111052698,Volt DC,1,F,2W,F,F,06/23/2021,09:48:00,.957142420
9,5.272619091556e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001042654039,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.039824480
10,4.576349965646e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001065453980,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.122539080
11,4.460302079679e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099653309,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.205227540
12,4.808442099602e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001054052263,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.287920960
13,4.692396032624e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001088251593,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.370612180
14,4.808429366676e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001076856861,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.453298000
15,5.156565748621e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001122452086,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.536000840
16,5.040521500632e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001076854533,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.618697320
17,4.924475433654e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001076856861,Volt DC,1,F,2W,F,F,06/23/2021,09:48:01,.701411180
18,0.005711306352168,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999446868896,Volt DC,1,T,2W,F,F,06/23/2021,09:48:01,.933295060
19,0.005637153983116,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999418258667,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.015984620
20,0.00648612389341,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999685287476,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.098678520
21,0.06655715405941,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999246597290,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.181371140
22,0.08448139578104,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999241828918,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.264064220
23,0.08436810970306,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999246597290,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.346747740
24,0.084308847785,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999308586121,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.429431420
25,0.08425398916006,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999337196350,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.512138460
26,0.08422958850861,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999260902405,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.594846660
27,0.08420254290104,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999337196350,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.677540880
28,0.08419200032949,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999299049377,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.760218380
29,0.08422159403563,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999284744263,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.842897700
30,0.08421716094017,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999289512634,Volt DC,1,T,2W,F,F,06/23/2021,09:48:02,.925577000
31,0.08423040807247,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999327659607,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.008267120
32,0.08424465358257,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999375343323,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.090958860
33,0.08426902443171,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999351501465,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.173651680
34,0.084264151752,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999322891235,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.256344960
35,0.08421422541142,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999327659607,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.339026780
36,0.08418817073107,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999299049377,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.421703640
37,0.0842252895236,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999318122864,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.504397220
38,0.08419897407293,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999341964722,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.587092400
39,0.004074761644006,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999494552612,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.669781960
40,0.003961620852351,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999427795410,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.752479000
41,0.003961969166994,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999470710754,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.835166940
42,0.003962200134993,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999480247498,Volt DC,1,T,2W,F,F,06/23/2021,09:48:03,.917873260
43,0.003961620852351,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999427795410,Volt DC,1,T,2W,F,F,06/23/2021,09:48:04,.000571060
