Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,3349
Base Time Seconds,1624441966
Base Time Fractional,.897959820
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-7.61567207519e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001065423712,Volt DC,1,F,2W,F,F,06/23/2021,09:52:46,.897959820
2,4.808514859178e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001088223653,Volt DC,1,F,2W,F,F,06/23/2021,09:52:46,.980690060
3,4.576420906233e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099625370,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.063401120
4,4.692463335232e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001065427205,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.146103280
5,4.924537279294e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001054033637,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.228818780
6,4.692466973211e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001076825429,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.311546320
7,4.80850758322e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001065427205,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.394258140
8,4.344339686213e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001111022430,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.476965240
9,4.924542736262e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001122426474,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.559680320
10,4.692456059274e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001145224087,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.642392260
11,4.692459697253e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001179421088,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.725109940
12,4.228284524288e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001111027086,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.807822660
13,4.80850940221e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001156619983,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.890529540
14,4.924551831209e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001179419924,Volt DC,1,F,2W,F,F,06/23/2021,09:52:47,.973237280
15,4.808505764231e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001065429533,Volt DC,1,F,2W,F,F,06/23/2021,09:52:48,.055941500
16,4.576415449264e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001054031309,Volt DC,1,F,2W,F,F,06/23/2021,09:52:48,.138654840
17,5.04058880324e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001054031309,Volt DC,1,F,2W,F,F,06/23/2021,09:52:48,.221357000
18,0.005711640231311,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999413490295,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.454397120
19,0.005640043877065,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999399185181,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.537092760
20,0.006638352759182,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999704360962,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.619787780
21,0.0735255330801,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999318122864,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.702471680
22,0.08443127572536,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999275207520,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.785171920
23,0.08433624356985,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999318122864,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.867846320
24,0.08428670465946,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999279975891,Volt DC,1,T,2W,F,F,06/23/2021,09:52:48,.950537540
25,0.08427114784718,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999256134033,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.033218460
26,0.08427034318447,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999313354492,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.115907380
27,0.0842464491725,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999341964722,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.198620720
28,0.08417332172394,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999341964722,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.281315340
29,0.08408860117197,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999313354492,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.364005360
30,0.08411858230829,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999437332153,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.446721380
31,0.0841004550457,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999413490295,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.529423380
32,0.0841099768877,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999284744263,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.612119420
33,0.08412051945925,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999318122864,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.694826060
34,0.08410093933344,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999318122864,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.777512260
35,0.08409187197685,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999313354492,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.860213400
36,0.0841042548418,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,1,T,2W,F,F,06/23/2021,09:52:49,.942912900
37,0.08409567177296,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999308586121,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.025615860
38,0.08403710275888,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999251365662,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.108298320
39,0.003966948948801,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999442100525,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.190984000
40,0.003964164294302,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999432563782,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.273691700
41,0.003964161500335,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999327659607,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.356381660
42,0.00396555615589,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999403953552,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.439078240
43,0.003964859992266,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999423027039,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.521761020
44,0.003964046947658,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999413490295,Volt DC,1,T,2W,F,F,06/23/2021,09:52:50,.604454740
