Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,3040
Base Time Seconds,1624448429
Base Time Fractional,.985224100
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-1.92166044144e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001373094274,Volt DC,1,F,2W,F,F,06/23/2021,11:40:29,.985224100
2,-1.109368895413e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001395893050,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.067971480
3,-1.109350705519e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001361691393,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.150689540
4,-5.291512934491e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001441488275,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.233407260
5,-7.612288754899e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001407288946,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.316116400
6,-9.933210094459e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001407290110,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.398830700
7,-4.131143214181e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001395893050,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.481541720
8,-5.291476554703e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001418689499,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.564258080
9,-8.772840374149e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001361697214,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.646981340
10,-5.291658453643e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001361698378,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.729700340
11,-4.131034074817e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001293298556,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.812413000
12,-1.810185494833e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001304697944,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.895130900
13,-5.291331035551e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001304693287,Volt DC,1,F,2W,F,F,06/23/2021,11:40:30,.977843420
14,-8.772803994361e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001304701436,Volt DC,1,F,2W,F,F,06/23/2021,11:40:31,.060571840
15,1.670850906521e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001350301318,Volt DC,1,F,2W,F,F,06/23/2021,11:40:31,.143281860
16,-7.612397894263e-07,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001316099660,Volt DC,1,F,2W,F,F,06/23/2021,11:40:31,.226007580
