Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,4516
Base Time Seconds,1624450407
Base Time Fractional,.711963620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-8.026539944694e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001464177622,Volt DC,1,F,2W,F,F,06/23/2021,12:13:27,.711963620
2,-7.811884643161e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001486971742,Volt DC,1,F,2W,F,F,06/23/2021,12:13:27,.794676640
3,-7.62043737268e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001475570025,Volt DC,1,F,2W,F,F,06/23/2021,12:13:27,.877372600
4,-7.44059570934e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001566762803,Volt DC,1,F,2W,F,F,06/23/2021,12:13:27,.960064020
5,-7.295563136722e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001498371130,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.042839160
6,-7.179537078628e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001521171071,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.125555980
7,-7.10991980668e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001521169906,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.208262920
8,-7.011295110715e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001475572353,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.290984300
9,-6.930077233847e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001441377681,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.373689120
10,-6.73282875141e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001475572353,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.456404540
11,-6.576193754881e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001486974070,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.539104140
12,-6.442763606174e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001498373458,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.621807680
13,-6.344138910208e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001498373458,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.704505580
14,-6.268717243074e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001475570025,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.787210820
15,-6.170098913572e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001452778233,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.869917160
16,-6.077271336835e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001475568861,Volt DC,1,F,2W,F,F,06/23/2021,12:13:28,.952615140
17,0.07515386492014,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997215270996,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.213635440
18,0.07517533004284,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997153282166,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.296369100
19,0.07531048357487,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997196197510,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.379097420
20,0.07548002898693,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997124671936,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.461811160
21,0.07561933994293,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9995746612549,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.544514000
22,0.07912420481443,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997086524963,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.627236480
23,0.07903223484755,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997105598450,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.709951980
24,0.07898849993944,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997148513794,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.792663780
25,0.07892283797264,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997096061707,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.875372460
26,0.078867867589,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997162818909,Volt DC,1,T,2W,F,F,06/23/2021,12:13:29,.958091320
27,0.07883992791176,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997143745422,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.040794460
28,0.07883250713348,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997086524963,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.123507580
29,0.0788160264492,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997086524963,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.206219240
30,0.07881045341492,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997076988220,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.288922940
31,0.07884116470814,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997167587280,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.371628960
32,0.07883030921221,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997115135193,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.454359600
33,0.07883802801371,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997134208679,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.537087640
34,0.07881642878056,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9998459815979,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.619810460
35,0.003962156362832,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999461174011,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.702504220
36,0.003961732145399,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999442100525,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.785206520
37,0.003961594309658,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999489784241,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.867919520
38,0.003962494432926,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999489784241,Volt DC,1,T,2W,F,F,06/23/2021,12:13:30,.950633640
39,0.003961598966271,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999451637268,Volt DC,1,T,2W,F,F,06/23/2021,12:13:31,.033335340
40,0.003961505834013,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999403953552,Volt DC,1,T,2W,F,F,06/23/2021,12:13:31,.116062420
41,0.003961466718465,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999423027039,Volt DC,1,T,2W,F,F,06/23/2021,12:13:31,.198775980
42,0.003961641341448,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999489784241,Volt DC,1,T,2W,F,F,06/23/2021,12:13:31,.281484640
43,0.003961761947721,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999461174011,Volt DC,1,T,2W,F,F,06/23/2021,12:13:31,.364197680
