Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1303
Base Time Seconds,1624802709
Base Time Fractional,.465478320
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,2.635933924466e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002843701513,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.465478320
2,2.751964984782e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002866499126,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.548173900
3,2.751967258519e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002855098573,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.630847820
4,2.635941882545e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877892694,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.713518700
5,2.809981651808e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002832300961,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.796208380
6,2.92600816465e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877899678,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.878883020
7,2.867994908229e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002866500290,Volt DC,1,F,2W,F,F,06/27/2021,14:05:09,.961561540
8,2.867994908229e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900697291,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.044243160
9,2.867994908229e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002820903901,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.126919000
10,2.926010438387e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900697291,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.209618300
11,2.867998318834e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002843698021,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.292307060
12,2.693954002098e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002889294410,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.374980520
13,2.867997181966e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002855098573,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.457660020
14,2.635935061335e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002843700349,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.540341240
15,2.80998051494e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002843700349,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.623021360
16,2.751962711045e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877900843,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.705695240
17,2.867992634492e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002877900843,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.788400080
18,2.867994908229e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900697291,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.871101200
19,2.80998051494e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900697291,Volt DC,1,F,2W,F,F,06/27/2021,14:05:10,.953771740
20,2.809974830598e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002889302559,Volt DC,1,F,2W,F,F,06/27/2021,14:05:11,.036443160
21,2.984025968544e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002912094351,Volt DC,1,F,2W,F,F,06/27/2021,14:05:11,.119134660
22,0.006399739999324,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000867843628,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.342513360
23,0.005892247892916,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999518394470,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.425243040
24,0.0183127913624,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000438690186,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.507969100
25,0.01830974966288,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0003857612610,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.590686400
26,0.0316817946732,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000133514404,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.673418180
27,0.03007008694112,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000061988831,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.756131920
28,0.0300853382796,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000081062317,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.838859840
29,0.03007584996521,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000157356262,Volt DC,1,T,2W,F,F,06/27/2021,14:05:11,.921576860
30,0.03008345328271,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000171661377,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.004293040
31,0.03006598912179,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000100135803,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.087017920
32,0.03007756173611,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000147819519,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.169728560
33,0.03007907047868,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000114440918,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.252449520
34,0.03008413314819,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000138282776,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.335176300
35,0.0300916377455,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000076293945,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.417893780
36,0.03010415099561,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000090599060,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.500604360
37,0.03008604608476,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000104904175,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.583335300
38,0.03009909018874,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000100135803,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.666057240
39,0.03007928282022,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000066757202,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.748789780
40,0.030084323138,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000100135803,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.831520580
41,0.03009084612131,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000152587891,Volt DC,1,T,2W,F,F,06/27/2021,14:05:12,.914232060
