Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,12730
Base Time Seconds,1624536216
Base Time Fractional,.721261180
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,3.100427647951e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002604001202,Volt DC,1,F,2W,F,F,06/24/2021,12:03:36,.721261180
2,3.448501502135e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002672401024,Volt DC,1,F,2W,F,F,06/24/2021,12:03:36,.804020920
3,3.506513621687e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002683800412,Volt DC,1,F,2W,F,F,06/24/2021,12:03:36,.886738680
4,3.332470441819e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002683802741,Volt DC,1,F,2W,F,F,06/24/2021,12:03:36,.969457420
5,3.564528014977e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002729395637,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.052182360
6,3.390488245714e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002752192086,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.134921280
7,3.274468554082e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002729388652,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.217644100
8,3.390491656319e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002683796920,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.300373460
9,3.332479536766e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002683795756,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.383103200
10,3.564523467503e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002706601517,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.465824400
11,3.564528014977e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002706596861,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.548536080
12,3.216447339582e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002626805799,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.631258060
13,3.448507186476e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002683794592,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.713991140
14,3.506518169161e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002672397532,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.796724760
15,3.44850491274e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002717992757,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.879455860
16,3.390487108845e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002683800412,Volt DC,1,F,2W,F,F,06/24/2021,12:03:37,.962171480
17,3.50651134795e-07,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002717998577,Volt DC,1,F,2W,F,F,06/24/2021,12:03:38,.044901740
18,0.006427031941712,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000667572021,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.278824840
19,0.005917618051171,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999423027039,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.361541840
20,0.01832713186741,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.0000257492065,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.444270140
21,0.01832359097898,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9997448921204,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.527010620
22,0.03637485206127,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999699592590,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.609707780
23,0.03592665120959,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999756813049,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.692413100
24,0.03592603653669,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999780654907,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.775116660
25,0.03592200577259,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999737739563,Volt DC,1,T,2W,F,F,06/24/2021,12:03:38,.857820520
